Id,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,BWH,BWD,BWA,Season,Id_HomeTeam,Id_AwayTeam
1167,SP2,2021-08-20,Almeria,Oviedo,2,1,H,2,1,H,14,4,4,1,11,16,4,3,1,3,0,0,1.7,3.4,5.5,1.75,3.4,5.0,2122,0,34
1168,SP2,2021-08-20,Valladolid,Zaragoza,2,0,H,1,0,H,11,12,2,2,15,11,3,4,3,4,0,0,1.66,3.6,5.5,1.7,3.4,5.25,2122,18,41
1169,SP1,2021-08-20,Betis,Cadiz,1,1,D,1,1,D,16,8,7,3,12,10,4,5,4,0,0,0,1.5,4.2,7.0,1.53,4.1,6.5,2122,4,5
1170,SP2,2021-08-16,Cartagena,Almeria,1,3,A,0,2,A,10,20,4,9,17,16,6,3,2,2,0,0,3.0,3.0,2.5,3.25,2.8,2.45,2122,24,0
1171,SP2,2021-08-16,Malaga,CD Mirandes,0,0,D,0,0,D,22,5,5,2,13,10,7,8,1,2,0,0,2.15,3.1,3.6,2.15,2.85,3.9,2122,33,25
1172,SP1,2021-08-16,Elche,Athletic Club,0,0,D,0,0,D,8,9,2,3,13,19,6,8,2,2,0,0,3.8,3.3,2.05,3.8,3.3,2.05,2122,7,1
1173,SP1,2021-08-16,Villarreal,Granada,0,0,D,0,0,D,14,6,4,1,19,21,6,2,5,1,1,0,1.53,4.2,6.5,1.5,4.4,6.5,2122,19,27
1174,SP2,2021-08-15,Sporting Gijon,Burgos,1,0,H,0,0,D,14,12,2,4,9,8,0,5,1,1,0,0,1.66,3.4,5.75,1.7,3.3,5.75,2122,37,23
1175,SP2,2021-08-15,Las Palmas,Valladolid,1,1,D,0,0,D,12,16,3,4,22,18,2,3,2,4,1,0,2.8,3.1,2.6,2.95,2.7,2.75,2122,29,18
1176,SP2,2021-08-15,Oviedo,Lugo,2,2,D,2,0,H,10,10,6,6,13,14,2,1,4,3,0,0,2.0,3.0,4.33,2.0,2.95,4.25,2122,34,32
1177,SP2,2021-08-15,Fuenlabrada,Tenerife,1,2,A,0,1,A,12,12,4,7,9,18,5,4,1,2,0,0,2.5,3.0,3.1,2.45,2.75,3.4,2122,1218,38
1178,SP1,2021-08-15,Sevilla,Rayo Vallecano,3,0,H,1,0,H,21,4,8,3,14,7,4,0,1,0,0,1,1.44,4.2,8.0,1.42,4.6,7.75,2122,16,13
1179,SP1,2021-08-15,Barcelona,Real Sociedad,4,2,H,2,0,H,13,11,8,3,11,18,5,3,2,4,0,0,1.72,4.0,4.5,1.72,4.2,4.25,2122,3,15
1180,SP1,2021-08-15,Celta Vigo,Atletico Madrid,1,2,A,0,1,A,10,13,2,4,11,9,2,5,4,5,1,1,4.2,3.4,1.9,4.4,3.1,2.0,2122,6,2
1181,SP1,2021-08-14,Alaves,Real Madrid,1,4,A,0,0,D,11,19,4,7,14,10,0,4,1,2,0,0,7.0,4.75,1.44,6.75,4.75,1.45,2122,20,14
1182,SP2,2021-08-14,Ponferradina,Alcorcon,1,0,H,0,0,D,6,10,2,3,13,11,3,7,2,2,0,1,2.5,2.9,3.1,2.5,2.75,3.3,2122,35,1223
1183,SP2,2021-08-14,Girona,Amorebieta,2,0,H,0,0,D,10,13,3,2,18,14,4,1,3,2,0,0,1.66,3.25,5.75,1.62,3.4,6.5,2122,10,1224
1184,SP2,2021-08-14,Real Sociedad B,Leganes,1,0,H,0,0,D,9,10,4,3,11,17,4,1,2,2,0,0,3.75,3.25,2.05,4.1,2.85,2.1,2122,1225,30
1185,SP1,2021-08-14,Cadiz,Levante,1,1,D,0,1,A,7,12,2,3,10,16,2,4,1,5,0,0,2.8,3.25,2.6,2.8,3.3,2.55,2122,5,31
1186,SP1,2021-08-14,Mallorca,Betis,1,1,D,1,0,H,6,10,2,1,12,18,4,3,1,3,0,0,3.3,3.4,2.2,3.4,3.25,2.25,2122,11,4
1187,SP1,2021-08-14,Osasuna,Espanyol,0,0,D,0,0,D,14,10,1,3,18,12,4,6,3,3,0,0,2.25,3.2,3.4,2.2,3.3,3.4,2122,12,8
1188,SP1,2021-08-13,Valencia,Getafe,1,0,H,1,0,H,4,22,2,4,24,15,1,9,6,3,1,1,2.55,3.0,3.1,2.65,3.0,2.95,2122,17,9
1189,SP2,2021-08-13,Huesca,Eibar,2,0,H,1,0,H,5,11,3,5,10,16,4,3,1,1,0,0,2.15,3.0,3.8,2.1,3.1,3.75,2122,28,26
1190,SP2,2021-08-13,Zaragoza,UD Ibiza,0,0,D,0,0,D,11,10,0,2,11,16,1,6,2,2,0,0,2.25,3.1,3.5,2.15,2.85,3.9,2122,41,39
1191,SP2,2021-05-30,CD Mirandes,Sabadell,0,2,A,0,0,D,11,14,2,7,9,5,4,5,1,0,0,0,4.5,3.5,1.75,4.5,3.5,1.78,2021,25,1232
1192,SP2,2021-05-30,Albacete,Fuenlabrada,1,2,A,0,1,A,9,10,2,4,13,16,2,2,0,3,0,0,2.9,3.25,2.4,2.8,3.25,2.45,2021,21,1233
1193,SP2,2021-05-30,Alcorcon,Espanyol,1,0,H,1,0,H,2,10,1,2,20,18,0,3,0,1,0,0,2.45,3.1,2.9,2.45,3.1,2.95,2021,1234,8
1194,SP2,2021-05-30,Cartagena,Girona,1,1,D,0,0,D,11,12,3,6,14,12,5,3,3,2,0,0,3.0,3.0,2.5,3.0,2.95,2.5,2021,24,10
1195,SP2,2021-05-30,Malaga,Castellon,3,0,H,1,0,H,14,9,5,2,10,10,7,2,0,1,0,0,2.1,3.0,3.8,2.1,3.0,3.8,2021,33,1236
1196,SP2,2021-05-30,Logrones,Las Palmas,0,1,A,0,0,D,16,7,3,2,21,17,5,2,2,4,0,0,1.4,4.5,7.0,1.44,4.4,6.75,2021,1237,29
1197,SP2,2021-05-30,Ponferradina,Mallorca,2,2,D,1,1,D,13,14,5,5,6,8,3,7,0,3,0,0,5.25,3.5,1.66,5.25,3.5,1.67,2021,35,11
1198,SP2,2021-05-30,Sporting Gijon,Almeria,0,2,A,0,0,D,15,10,3,3,12,8,7,3,0,0,0,0,1.9,3.3,4.0,1.95,3.5,3.7,2021,37,0
1199,SP2,2021-05-30,Rayo Vallecano,Lugo,0,1,A,0,1,A,23,8,6,5,10,8,12,1,1,2,0,0,1.57,4.1,5.5,1.57,3.9,5.75,2021,13,32
1200,SP2,2021-05-30,Zaragoza,Leganes,0,5,A,0,3,A,12,14,0,9,16,12,7,1,4,0,0,0,3.1,3.2,2.3,2.95,3.2,2.4,2021,41,30
1201,SP2,2021-05-29,Tenerife,Oviedo,2,2,D,0,1,A,17,12,6,7,19,10,3,6,3,3,0,1,2.0,3.2,3.75,2.15,3.2,3.4,2021,38,34
1202,SP2,2021-05-24,Girona,Alcorcon,1,0,H,0,0,D,10,4,2,0,10,8,3,1,2,2,0,0,2.1,3.1,3.5,2.05,3.2,3.7,2021,10,1243
1203,SP2,2021-05-24,Oviedo,CD Mirandes,1,1,D,1,0,H,11,12,2,4,12,8,6,5,3,1,0,0,2.37,3.0,3.1,2.35,3.0,3.2,2021,34,25
1204,SP2,2021-05-24,Almeria,Logrones,2,1,H,2,0,H,13,15,6,5,15,8,3,6,0,2,0,0,1.45,3.5,7.0,1.5,3.75,7.5,2021,0,1245
1205,SP2,2021-05-24,Castellon,Rayo Vallecano,0,2,A,0,0,D,5,11,0,2,18,14,6,0,2,2,0,0,3.9,3.0,2.0,3.75,3.1,2.1,2021,1246,13
1206,SP2,2021-05-24,Fuenlabrada,Sporting Gijon,0,0,D,0,0,D,12,9,3,7,9,12,4,5,2,2,0,0,4.2,3.4,1.75,4.33,3.4,1.83,2021,1247,37
1207,SP2,2021-05-24,Sabadell,Ponferradina,2,0,H,2,0,H,9,9,4,3,13,7,3,7,2,1,0,0,1.72,3.4,4.5,1.75,3.5,4.75,2021,1248,35
1208,SP2,2021-05-24,Las Palmas,Albacete,3,2,H,2,0,H,9,9,7,5,15,8,5,3,4,1,0,0,2.1,3.0,3.25,2.3,3.1,3.2,2021,29,21
1209,SP2,2021-05-24,Lugo,Cartagena,2,1,H,1,0,H,10,15,5,3,21,8,7,6,4,1,0,0,1.57,3.5,5.75,1.6,3.6,6.0,2021,32,24
1210,SP2,2021-05-24,Leganes,Malaga,1,0,H,0,0,D,14,9,5,1,14,14,8,3,3,2,0,0,1.53,3.6,6.5,1.5,3.9,6.75,2021,30,33
1211,SP2,2021-05-23,Espanyol,Tenerife,1,1,D,0,1,A,15,7,4,2,8,20,8,5,4,3,1,0,1.5,3.9,6.5,1.53,4.0,6.0,2021,8,38
1212,SP1,2021-05-23,Granada,Getafe,0,0,D,0,0,D,9,11,3,2,16,13,6,3,4,2,0,0,2.62,3.4,2.6,2.6,3.4,2.7,2021,27,9
1213,SP2,2021-05-23,Mallorca,Zaragoza,2,1,H,0,1,A,11,8,2,3,10,14,2,4,2,2,0,0,1.83,3.1,4.75,1.85,3.1,4.75,2021,11,41
1214,SP1,2021-05-23,Sevilla,Alaves,1,0,H,0,0,D,11,11,2,2,11,8,6,4,1,0,0,0,1.5,4.33,6.5,1.53,4.2,6.25,2021,16,20
1215,SP1,2021-05-22,Celta Vigo,Betis,2,3,A,1,0,H,11,11,4,5,20,20,8,4,6,7,0,1,3.2,3.8,2.1,3.1,3.8,2.15,2021,6,4
1216,SP1,2021-05-22,Valladolid,Atletico Madrid,1,2,A,1,0,H,10,14,4,3,11,11,4,6,4,6,0,0,9.0,5.25,1.33,9.0,5.25,1.33,2021,18,2
1217,SP1,2021-05-22,Real Madrid,Villarreal,2,1,H,0,1,A,14,6,4,2,8,13,6,1,0,0,0,0,1.4,5.0,6.5,1.42,5.0,6.75,2021,14,19
1218,SP1,2021-05-22,Osasuna,Real Sociedad,0,1,A,0,0,D,7,11,1,1,15,7,3,3,1,0,0,0,5.0,4.33,1.61,5.0,4.33,1.62,2021,12,15
1219,SP1,2021-05-22,Huesca,Valencia,0,0,D,0,0,D,23,11,8,4,17,15,9,3,2,1,0,0,1.65,4.2,5.0,1.7,4.1,4.6,2021,28,17
1220,SP1,2021-05-22,Elche,Athletic Club,2,0,H,1,0,H,8,8,3,2,10,6,3,1,3,0,0,0,1.95,3.6,3.8,1.9,3.7,4.0,2021,7,1
1221,SP1,2021-05-22,Eibar,Barcelona,0,1,A,0,0,D,17,7,3,3,11,15,6,3,0,3,0,0,4.33,4.75,1.65,4.33,4.5,1.67,2021,26,3
1222,SP1,2021-05-21,Levante,Cadiz,2,2,D,1,2,A,17,6,4,2,17,8,7,0,0,2,0,0,1.75,4.1,4.1,1.75,4.1,4.25,2021,31,5
1223,SP2,2021-05-20,Zaragoza,Castellon,3,0,H,1,0,H,11,11,5,2,8,17,4,6,0,2,0,0,1.85,3.0,4.33,1.87,3.2,4.5,2021,41,1264
1224,SP2,2021-05-20,Malaga,Girona,0,1,A,0,0,D,10,15,3,3,14,17,2,10,4,3,1,0,4.2,2.9,1.95,3.8,3.0,2.1,2021,33,10
1225,SP2,2021-05-20,Sporting Gijon,Las Palmas,1,0,H,0,0,D,8,10,1,3,18,14,2,2,1,1,0,0,1.66,3.25,5.0,1.75,3.2,5.5,2021,37,29
1226,SP2,2021-05-20,Rayo Vallecano,Oviedo,4,1,H,3,1,H,11,8,3,3,16,10,4,5,2,1,0,0,1.7,3.4,4.75,1.67,3.4,5.5,2021,13,34
1227,SP2,2021-05-19,Alcorcon,Sabadell,2,0,H,1,0,H,3,8,2,3,12,17,2,4,1,2,0,0,2.0,2.75,4.0,2.1,2.9,4.0,2021,1268,1268
1228,SP2,2021-05-19,Logrones,Fuenlabrada,1,0,H,0,0,D,11,12,3,3,15,9,5,5,4,1,0,0,2.25,2.9,3.1,2.35,2.95,3.3,2021,1269,1269
1229,SP2,2021-05-19,Tenerife,Mallorca,0,1,A,0,1,A,11,10,3,5,23,9,2,7,5,2,0,0,5.25,2.75,1.9,4.75,2.7,2.05,2021,38,11
1230,SP2,2021-05-19,CD Mirandes,Leganes,0,0,D,0,0,D,10,9,2,3,14,13,4,4,0,0,0,0,4.2,2.8,1.9,4.4,3.0,1.95,2021,25,30
1231,SP2,2021-05-18,Albacete,Lugo,1,1,D,1,1,D,13,11,5,3,9,22,4,4,3,3,0,0,2.75,2.87,2.87,2.65,2.8,3.0,2021,21,32
1232,SP2,2021-05-18,Ponferradina,Espanyol,1,4,A,0,2,A,13,20,3,7,15,11,8,8,5,1,0,0,4.2,3.2,1.95,4.25,3.0,2.0,2021,35,8
1233,SP2,2021-05-18,Cartagena,Almeria,3,2,H,1,1,D,7,7,5,3,16,13,7,2,5,3,0,0,3.3,3.2,2.15,3.5,3.0,2.2,2021,24,0
1234,SP2,2021-05-17,Girona,Sporting Gijon,1,0,H,1,0,H,11,7,5,3,15,12,7,1,0,3,0,0,2.37,2.75,3.6,2.6,2.55,3.4,2021,10,37
1235,SP2,2021-05-17,Oviedo,Malaga,1,0,H,0,0,D,4,6,2,1,17,13,3,1,5,4,0,0,2.05,2.8,4.5,2.2,2.5,4.6,2021,34,33
1236,SP1,2021-05-16,Valencia,Eibar,4,1,H,3,1,H,9,20,5,8,5,7,2,10,0,0,0,0,2.87,3.4,2.37,2.75,3.5,2.5,2021,17,26
1237,SP1,2021-05-16,Getafe,Levante,2,1,H,1,1,D,9,5,3,1,15,11,3,4,5,0,1,0,1.61,3.8,5.75,1.65,3.8,5.5,2021,9,31
1238,SP1,2021-05-16,Athletic Club,Real Madrid,0,1,A,0,0,D,8,11,1,2,10,7,4,11,3,2,1,0,5.0,4.2,1.6,5.25,4.1,1.62,2021,1,14
1239,SP1,2021-05-16,Atletico Madrid,Osasuna,2,1,H,0,0,D,26,5,9,2,2,13,8,0,1,2,0,0,1.22,5.75,15.0,1.25,6.0,12.0,2021,2,12
1240,SP1,2021-05-16,Barcelona,Celta Vigo,1,2,A,1,1,D,20,4,4,4,9,14,7,1,3,2,1,0,1.2,7.5,11.0,1.22,7.0,11.0,2021,3,6
1241,SP1,2021-05-16,Betis,Huesca,1,0,H,0,0,D,10,7,2,0,15,19,2,5,1,5,0,1,1.75,3.8,4.33,1.83,3.9,4.1,2021,4,28
1242,SP1,2021-05-16,Cadiz,Elche,1,3,A,1,0,H,7,20,3,5,13,15,1,8,3,4,0,0,3.2,3.1,2.35,3.1,3.1,2.45,2021,5,7
1243,SP2,2021-05-16,Mallorca,Alcorcon,2,0,H,1,0,H,9,8,4,1,17,16,3,1,3,3,0,0,1.65,3.1,6.0,1.67,3.2,6.25,2021,11,1284
1244,SP2,2021-05-16,Sabadell,Tenerife,0,2,A,0,1,A,8,10,0,4,15,11,7,4,5,1,0,0,2.37,2.9,3.25,2.4,2.95,3.2,2021,1285,38
1245,SP2,2021-05-16,Fuenlabrada,Rayo Vallecano,1,2,A,0,2,A,4,12,1,7,12,19,3,8,6,2,2,0,3.6,2.8,2.3,3.2,2.85,2.45,2021,1286,13
1246,SP2,2021-05-16,Leganes,Logrones,3,0,H,1,0,H,8,9,7,3,17,10,3,4,2,0,0,0,1.6,3.4,5.75,1.57,3.6,6.25,2021,30,1287
1247,SP1,2021-05-16,Real Sociedad,Valladolid,4,1,H,4,0,H,13,19,8,5,16,11,2,4,2,4,0,1,1.61,3.75,6.0,1.65,3.6,6.0,2021,15,18
1248,SP1,2021-05-16,Villarreal,Sevilla,4,0,H,1,0,H,12,17,5,5,9,7,3,6,0,3,0,1,2.37,3.4,2.87,2.45,3.4,2.85,2021,19,16
1249,SP1,2021-05-16,Alaves,Granada,4,2,H,2,1,H,14,5,9,2,7,11,6,1,2,4,0,0,1.83,3.75,4.0,1.87,3.6,4.2,2021,20,27
1250,SP2,2021-05-15,Lugo,CD Mirandes,2,1,H,0,1,A,7,15,4,3,12,9,3,5,2,4,0,0,1.95,3.1,4.2,1.95,3.3,3.9,2021,32,25
1251,SP2,2021-05-15,Almeria,Albacete,1,1,D,1,1,D,18,5,6,3,17,13,11,1,2,5,0,1,1.55,3.7,6.5,1.57,3.75,6.0,2021,0,21
1252,SP2,2021-05-15,Las Palmas,Zaragoza,0,2,A,0,1,A,21,10,9,6,17,11,7,3,1,3,0,0,2.7,2.87,2.9,2.7,2.8,2.9,2021,29,41
1253,SP2,2021-05-15,Castellon,Ponferradina,0,2,A,0,1,A,25,13,5,7,12,11,8,5,3,0,0,0,2.1,3.1,3.8,2.1,3.1,3.7,2021,1294,35
1254,SP2,2021-05-14,Espanyol,Cartagena,0,2,A,0,1,A,7,6,2,3,19,2,3,1,2,0,0,0,1.7,3.4,5.5,1.7,3.4,5.25,2021,8,24
1255,SP1,2021-05-13,Eibar,Betis,1,1,D,0,1,A,14,9,4,4,12,8,5,4,3,1,0,0,2.8,3.25,2.55,2.85,3.25,2.55,2021,26,4
1256,SP1,2021-05-13,Granada,Real Madrid,1,4,A,0,2,A,10,16,5,7,15,9,2,3,3,3,0,0,8.0,4.5,1.4,7.5,4.75,1.42,2021,27,14
1257,SP1,2021-05-13,Valladolid,Villarreal,0,2,A,0,0,D,11,9,2,3,15,14,3,6,3,1,0,0,3.8,3.5,1.95,4.0,3.5,1.95,2021,18,19
1258,SP1,2021-05-12,Celta Vigo,Getafe,1,0,H,1,0,H,4,13,1,4,16,18,1,5,1,3,0,0,2.35,3.25,3.0,2.4,3.25,3.1,2021,6,9
1259,SP1,2021-05-12,Sevilla,Valencia,1,0,H,0,0,D,10,6,4,2,17,6,3,5,2,2,0,0,1.44,4.5,7.0,1.45,4.75,6.75,2021,16,17
1260,SP1,2021-05-12,Huesca,Athletic Club,1,0,H,0,0,D,18,4,6,3,9,14,5,0,0,1,0,0,2.5,3.2,2.9,2.5,3.25,2.95,2021,28,1
1261,SP1,2021-05-12,Atletico Madrid,Real Sociedad,2,1,H,2,0,H,12,14,4,7,11,15,1,7,0,0,0,0,1.6,4.0,5.5,1.65,3.7,5.75,2021,2,15
1262,SP1,2021-05-11,Levante,Barcelona,3,3,D,0,2,A,16,17,6,5,12,4,8,6,2,2,0,0,12.0,8.0,1.18,10.0,7.5,1.22,2021,31,3
1263,SP1,2021-05-11,Osasuna,Cadiz,3,2,H,1,0,H,14,10,4,4,15,12,3,5,2,2,0,0,1.95,3.4,4.0,2.0,3.3,4.0,2021,12,5
1264,SP1,2021-05-11,Elche,Alaves,0,2,A,0,1,A,11,9,4,2,21,15,7,5,2,4,0,0,2.9,3.0,2.6,2.95,3.1,2.55,2021,7,20
1265,SP1,2021-05-10,Betis,Granada,2,1,H,1,0,H,14,11,6,5,16,11,9,2,2,4,0,0,1.75,3.8,4.75,1.78,3.7,4.5,2021,4,27
1266,SP2,2021-05-10,Rayo Vallecano,Leganes,1,1,D,0,1,A,12,6,5,3,18,26,6,5,3,3,0,0,2.4,2.87,3.25,2.4,2.85,3.3,2021,13,30
1267,SP2,2021-05-10,Sporting Gijon,Lugo,1,0,H,0,0,D,13,7,5,1,10,17,2,0,3,1,0,0,1.8,3.1,5.25,1.75,3.1,5.75,2021,37,32
1268,SP1,2021-05-09,Getafe,Eibar,0,1,A,0,0,D,10,7,2,3,11,11,4,2,1,2,0,0,2.15,3.1,3.75,2.2,3.1,3.7,2021,9,26
1269,SP1,2021-05-09,Valencia,Valladolid,3,0,H,1,0,H,6,19,3,2,17,6,1,9,0,0,0,0,2.05,3.3,3.8,2.05,3.25,3.9,2021,17,18
1270,SP1,2021-05-09,Villarreal,Celta Vigo,2,4,A,1,3,A,16,11,7,6,11,16,5,3,3,3,2,1,1.95,3.6,3.8,2.0,3.6,3.7,2021,19,6
1271,SP1,2021-05-09,Real Madrid,Sevilla,2,2,D,0,1,A,16,7,6,3,8,8,7,3,1,2,0,0,1.9,3.75,3.75,1.95,3.75,3.7,2021,14,16
1272,SP2,2021-05-09,CD Mirandes,Fuenlabrada,2,1,H,1,1,D,12,9,4,4,17,14,2,5,3,4,0,0,2.6,2.8,3.1,2.55,2.8,3.1,2021,25,1313
1273,SP2,2021-05-09,Oviedo,Sabadell,2,1,H,2,1,H,11,10,5,3,17,13,2,5,3,2,0,0,1.8,3.1,5.0,1.85,3.2,4.6,2021,34,1314
1274,SP2,2021-05-09,Cartagena,Castellon,1,0,H,0,0,D,10,3,3,2,17,14,5,3,2,1,0,0,2.05,3.1,3.75,2.05,3.2,3.7,2021,24,1315
1275,SP2,2021-05-09,Logrones,Girona,1,4,A,0,2,A,7,12,1,7,12,14,3,4,5,1,0,0,3.3,2.8,2.45,3.3,2.8,2.45,2021,1316,10
1276,SP2,2021-05-08,Ponferradina,Albacete,0,1,A,0,1,A,14,5,3,2,12,16,4,2,4,3,1,0,2.45,3.0,3.1,2.35,3.1,3.1,2021,35,21
1277,SP1,2021-05-08,Barcelona,Atletico Madrid,0,0,D,0,0,D,12,11,7,6,13,26,5,7,3,3,0,0,1.75,3.8,4.5,1.78,3.75,4.5,2021,3,2
1278,SP1,2021-05-08,Alaves,Levante,2,2,D,1,2,A,15,6,5,3,12,18,8,3,2,1,0,0,2.1,3.4,3.5,2.05,3.4,3.75,2021,20,31
1279,SP1,2021-05-08,Athletic Club,Osasuna,2,2,D,1,1,D,13,13,3,4,4,10,10,4,1,2,0,0,1.8,3.5,4.75,1.83,3.5,4.6,2021,1,12
1280,SP2,2021-05-08,Malaga,Mallorca,1,1,D,1,1,D,10,9,3,6,15,16,1,6,3,4,0,0,4.0,3.25,1.95,3.9,3.2,2.0,2021,33,11
1281,SP2,2021-05-08,Zaragoza,Espanyol,0,0,D,0,0,D,8,8,3,4,14,7,5,4,2,1,0,0,5.25,3.0,1.85,5.25,2.95,1.85,2021,41,8
1282,SP2,2021-05-08,Alcorcon,Las Palmas,0,0,D,0,0,D,12,11,3,6,9,15,5,2,2,2,0,0,2.15,2.9,3.8,2.15,2.8,4.0,2021,1323,29
1283,SP1,2021-05-08,Cadiz,Huesca,2,1,H,2,1,H,11,13,1,5,14,13,3,3,4,0,0,0,3.6,3.2,2.15,3.6,3.25,2.15,2021,5,28
1284,SP2,2021-05-07,Tenerife,Almeria,0,1,A,0,0,D,10,16,3,7,15,18,4,6,3,2,1,0,3.3,2.75,2.5,3.25,2.75,2.5,2021,38,0
1285,SP1,2021-05-07,Real Sociedad,Elche,2,0,H,0,0,D,16,1,3,0,8,10,7,0,1,3,0,1,1.45,4.1,8.0,1.48,4.1,7.5,2021,15,7
1286,SP2,2021-05-03,Albacete,Alcorcon,0,1,A,0,1,A,8,4,1,2,19,15,4,1,3,1,2,0,2.9,2.8,2.62,2.85,2.75,2.8,2021,21,1327
1287,SP1,2021-05-03,Sevilla,Athletic Club,0,1,A,0,0,D,18,8,3,2,13,15,6,2,1,0,0,0,1.57,4.0,5.75,1.6,3.9,6.0,2021,16,1
1288,SP2,2021-05-03,Sabadell,Rayo Vallecano,2,0,H,0,0,D,5,19,2,3,18,12,3,8,4,2,1,0,4.0,3.4,1.9,4.0,3.4,1.91,2021,1329,13
1289,SP2,2021-05-02,Espanyol,Malaga,3,0,H,2,0,H,11,9,5,1,12,13,5,5,3,1,0,0,1.3,4.75,13.0,1.33,4.75,9.5,2021,8,33
1290,SP2,2021-05-02,Fuenlabrada,Cartagena,2,1,H,1,0,H,12,14,5,1,9,12,4,7,1,1,2,0,1.9,3.1,4.5,1.95,3.1,4.25,2021,1331,24
1291,SP2,2021-05-02,Las Palmas,Ponferradina,2,0,H,1,0,H,8,6,4,1,18,10,1,2,1,0,0,0,2.1,3.1,3.75,2.2,3.0,3.5,2021,29,35
1292,SP2,2021-05-02,Leganes,Sporting Gijon,0,0,D,0,0,D,14,8,3,2,12,17,6,4,3,3,0,0,2.1,2.8,4.33,2.15,2.8,4.0,2021,30,37
1293,SP1,2021-05-02,Valencia,Barcelona,2,3,A,0,0,D,9,14,4,7,12,14,2,1,2,1,0,0,7.0,5.5,1.36,7.75,5.25,1.36,2021,17,3
1294,SP1,2021-05-02,Granada,Cadiz,0,1,A,0,1,A,9,8,2,4,12,10,6,5,7,2,1,0,1.85,3.3,4.75,1.85,3.3,4.75,2021,27,5
1295,SP1,2021-05-02,Villarreal,Getafe,1,0,H,0,0,D,4,15,3,3,13,17,4,4,1,2,0,0,2.1,2.9,4.1,2.1,3.0,4.2,2021,19,9
1296,SP1,2021-05-02,Valladolid,Betis,1,1,D,0,0,D,10,11,2,4,7,14,3,2,2,5,0,0,3.0,3.5,2.3,3.2,3.4,2.25,2021,18,4
1297,SP2,2021-05-02,Castellon,Logrones,0,0,D,0,0,D,8,16,0,2,16,12,0,6,1,1,0,0,2.5,2.7,3.3,2.45,2.7,3.4,2021,1338,1338
1298,SP1,2021-05-01,Real Madrid,Osasuna,2,0,H,0,0,D,22,3,6,2,9,12,7,0,0,2,0,0,1.36,5.0,8.5,1.4,5.0,7.5,2021,14,12
1299,SP1,2021-05-01,Huesca,Real Sociedad,1,0,H,0,0,D,10,7,3,3,14,11,2,7,2,2,0,0,3.75,3.5,2.0,3.75,3.4,2.05,2021,28,15
1300,SP1,2021-05-01,Eibar,Alaves,3,0,H,1,0,H,15,6,4,2,12,12,10,5,0,2,0,0,2.5,3.1,3.0,2.45,3.1,3.1,2021,26,20
1301,SP2,2021-05-01,Almeria,Oviedo,2,2,D,2,0,H,8,7,5,4,13,15,8,1,2,3,0,0,1.75,3.3,5.0,1.8,3.25,4.75,2021,0,34
1302,SP2,2021-05-01,Mallorca,CD Mirandes,2,1,H,1,0,H,9,10,5,2,12,11,4,7,3,3,0,0,1.61,3.5,6.0,1.62,3.4,6.25,2021,11,25
1303,SP2,2021-05-01,Girona,Tenerife,1,0,H,1,0,H,9,10,3,0,8,17,4,9,2,2,0,0,2.1,3.0,4.0,2.1,3.1,3.7,2021,10,38
1304,SP1,2021-05-01,Elche,Atletico Madrid,0,1,A,0,1,A,6,11,1,4,20,16,3,2,3,3,0,0,9.0,4.33,1.4,8.25,4.33,1.44,2021,7,2
1305,SP1,2021-04-30,Celta Vigo,Levante,2,0,H,0,0,D,8,10,5,2,12,13,1,5,2,2,0,0,1.8,3.75,4.33,1.78,3.7,4.6,2021,6,31
1306,SP2,2021-04-30,Lugo,Zaragoza,2,2,D,1,0,H,7,18,2,7,25,13,5,10,2,2,0,0,3.0,2.9,2.55,2.95,2.65,2.8,2021,32,41
1307,SP1,2021-04-29,Barcelona,Granada,1,2,A,1,0,H,16,6,4,2,10,22,6,1,0,4,0,0,1.14,8.0,17.0,1.15,9.0,14.5,2021,3,27
1308,SP1,2021-04-28,Athletic Club,Valladolid,2,2,D,1,0,H,13,14,7,4,8,13,5,7,1,1,0,0,1.85,3.2,5.0,1.8,3.25,5.25,2021,1,18
1309,SP2,2021-04-26,Sabadell,Mallorca,1,0,H,1,0,H,4,18,3,3,16,12,3,6,0,3,0,0,4.2,2.9,2.05,4.33,2.95,2.0,2021,1350,11
1310,SP1,2021-04-26,Eibar,Real Sociedad,0,1,A,0,1,A,14,5,5,2,8,20,2,3,5,1,0,0,4.0,3.6,1.85,4.2,3.5,1.9,2021,26,15
1311,SP2,2021-04-26,Rayo Vallecano,Albacete,2,2,D,1,0,H,5,8,2,5,12,14,3,3,7,1,1,0,1.57,3.5,7.0,1.57,3.5,6.75,2021,13,21
1312,SP2,2021-04-25,Tenerife,Castellon,1,1,D,1,0,H,11,8,6,2,13,15,3,9,4,2,1,0,1.83,3.2,5.0,1.83,3.2,4.75,2021,38,1353
1313,SP1,2021-04-25,Athletic Club,Atletico Madrid,2,1,H,1,0,H,11,14,3,3,20,7,4,11,4,2,0,0,4.0,3.5,1.85,4.5,3.4,1.87,2021,1,2
1314,SP1,2021-04-25,Sevilla,Granada,2,1,H,1,0,H,10,4,4,2,11,14,5,5,2,3,0,0,1.4,4.75,7.5,1.4,4.75,8.0,2021,16,27
